14.000000,547.7916313285715
15.000000,547.6451932333333
16.000000,547.5170598999999
17.000000,547.4040010764706
18.000000,547.3035043444445
19.000000,547.2135862157895
20.000000,547.1326598999999
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,576.3470599
2.000000,560.9710599
3.000000,555.8457265666667
4.000000,553.2830598999999
5.000000,551.7454598999999
6.000000,550.7203932333333
7.000000,549.9882027571429
8.000000,549.4390599000002
9.000000,549.011948788889
10.000000,548.6702598999999
11.000000,548.3906962636364
12.000000,548.1577265666667
13.000000,547.9605983615385
14.000000,547.7916313285715
15.000000,547.6451932333333
16.000000,547.5170598999999
17.000000,547.4040010764706
18.000000,547.3035043444445
19.000000,547.2135862157895
20.000000,547.1326598999999
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,576.3470599
2.000000,560.9710599
3.000000,555.8457265666667
4.000000,553.2830598999999
5.000000,551.7454598999999
6.000000,550.7203932333333
7.000000,549.9882027571429
8.000000,549.4390599000002
9.000000,549.011948788889
10.000000,548.6702598999999
11.000000,548.3906962636364
12.000000,548.1577265666667
13.000000,547.9605983615385
14.000000,547.7916313285715
15.000000,547.6451932333333
16.000000,547.5170598999999
17.000000,547.4040010764706
18.000000,547.3035043444445
19.000000,547.2135862157895
20.000000,547.1326598999999
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,576.3470599
2.000000,560.9710599
3.000000,555.8457265666667
4.000000,553.2830598999999
5.000000,551.7454598999999
6.000000,550.7203932333333
7.000000,549.9882027571429
8.000000,549.4390599000002
9.000000,549.011948788889
10.000000,548.6702598999999
11.000000,548.3906962636364
12.000000,548.1577265666667
13.000000,547.9605983615385
14.000000,547.7916313285715
15.000000,547.6451932333333
16.000000,547.5170598999999
17.000000,547.4040010764706
18.000000,547.3035043444445
19.000000,547.2135862157895
20.000000,547.1326598999999
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
1.000000,10.0
2.000000,10.0
3.000000,10.0
4.000000,10.0
5.000000,10.0
6.000000,10.0
7.000000,10.0
8.000000,10.0
9.000000,10.0
10.000000,10.0
11.000000,10.0
12.000000,10.0
13.000000,10.0
14.000000,10.0
15.000000,10.0
16.000000,10.0
17.000000,10.0
18.000000,10.0
19.000000,10.0
20.000000,10.0
